source,text,created_at,retweet_count,favorite_count,is_retweet,id_str
Twitter for iPhone,RT @TheFive: "Media bias is not just about what they report it's also about what they don't report."-@jessebwatters #thefive,08-09-2017 10:56:36,9819,0,true,895237369032519681
Twitter for iPhone,Senator Luther Strange has done a great job representing the people of the Great State of Alabama. He has my complete and total endorsement!,08-09-2017 01:16:33,13060,67083,false,895091395379245056
Twitter for iPhone,RT @FoxNews: Jobs added during @POTUS' time in office. https://t.co/zD0FkFvHVx,08-08-2017 18:11:43,13514,0,true,894984483291750401
Twitter for iPhone,After 200 days rarely has any Administration achieved what we have achieved..not even close! Don't believe the Fake News Suppression Polls!,08-08-2017 18:10:18,25703,111343,false,894984126582972416
Twitter for iPhone,E-mails show that the AmazonWashingtonPost and the FailingNewYorkTimes were reluctant to cover the Clinton/Lynch secret meeting in plane.,08-08-2017 18:00:30,24056,85946,false,894981661926068228
Twitter for iPhone,After many years of failurecountries are coming together to  finally address the dangers posed by North Korea. We must be tough &amp; decisive!,08-08-2017 11:17:18,24362,110433,false,894880193839497216
Twitter for iPhone,I will be holding a major briefing on the Opioid crisis a major problem for our country today at 3:00 P.M. in Bedminster N.J.,08-08-2017 11:11:49,14799,72667,false,894878812063846400
Twitter for iPhone,RT @foxandfriends: OPIOID CRISIS: Worse than we thought with a new study showing overdose deaths were under reported https://t.co/27kLJKRX…,08-08-2017 10:59:25,6898,0,true,894875690423726080
Twitter for iPhone,RT @foxandfriends: Anthem announces it will withdraw from ObamaCare Exchange in Nevada https://t.co/d0CxeHQKwz,08-08-2017 10:59:04,8881,0,true,894875602045607936
Twitter for iPhone,RT @foxandfriends: U.S. spy satellites detect North Korea moving anti-ship cruise missiles to patrol boat https://t.co/BPFXsLffgy,08-08-2017 10:41:59,7175,0,true,894871302250668032
Twitter for iPhone,I think Senator Blumenthal should take a nice long vacation in Vietnam where he lied about his service so he can at least say he was there,08-07-2017 20:48:54,29933,115856,false,894661651760377856
Twitter for iPhone,How much longer will the failing nytimes with its big losses and massive unfunded liability (and non-existent sources) remain in business?,08-07-2017 20:39:46,17551,82202,false,894659355324424192
Twitter for iPhone,The Fake News Media will not talk about the importance of the United Nations Security Council's 15-0 vote in favor of sanctions on N. Korea!,08-07-2017 20:15:18,20272,85330,false,894653195112378368
Twitter for iPhone,RT @realDonaldTrump: On #PurpleHeartDay💜I thank all the brave men and women who have sacrificed in battle for this GREAT NATION! #USA🇺🇸 htt…,08-07-2017 18:18:33,5144,0,true,894623814079975425
Twitter for iPhone,On #PurpleHeartDay💜I thank all the brave men and women who have sacrificed in battle for this GREAT NATION! #USA🇺🇸 https://t.co/QmfdLSLp6p,08-07-2017 18:03:42,15769,76310,false,894620077634592769
Twitter for iPhone,...conquests how brave he was and it was all a lie. He cried like a baby and begged for forgiveness like a child. Now he judges collusion?,08-07-2017 12:01:20,17375,74752,false,894528885701971970
Twitter for iPhone,Never in U.S.history has anyone lied or defrauded voters like Senator Richard Blumenthal. He told stories about his Vietnam battles and....,08-07-2017 11:52:32,19662,78666,false,894526670836781056
Twitter for iPhone,Interesting to watch Senator Richard Blumenthal of Connecticut talking about hoax Russian collusion when he was a  phony Vietnam con artist!,08-07-2017 11:47:36,20919,80581,false,894525428236464128
Twitter for iPhone,Working hard from New Jersey while White House goes through long planned renovation. Going to New York next week for more meetings.,08-07-2017 11:32:56,13164,66731,false,894521737534197762
Twitter for iPhone,Hard to believe that with 24/7 #Fake News on CNN ABC NBC CBS NYTIMES &amp; WAPO the Trump base is getting stronger!,08-07-2017 11:18:05,17420,74243,false,894518002795900928
Twitter for iPhone,... Supreme Court pick economic enthusiasm deregulation &amp; so much more have driven the Trump base even closer together. Will never change!,08-07-2017 11:09:36,14447,69591,false,894515865802223616
Twitter for iPhone,...and West Virginia. The fact is the Fake News Russian collusion story record Stock Market border security military strength jobs.....,08-07-2017 11:04:19,12005,59815,false,894514535062790144
Twitter for iPhone,The Trump base is far bigger &amp;  stronger than ever before (despite some phony Fake News polling). Look at rallies in Penn Iowa Ohio.......,08-07-2017 10:58:09,19426,90640,false,894512983384129536
Twitter for iPhone,The failing @nytimes which has made every wrong prediction about me including my big election win (apologized) is totally inept!,08-07-2017 10:38:32,13598,65244,false,894508048844279809
Twitter for iPhone,Just completed call with President Moon of South Korea. Very happy and impressed with 15-0 United Nations vote on North Korea sanctions.,08-07-2017 01:22:08,20422,100546,false,894368024765059073
Twitter for iPhone,The Fake News refuses to report the success of the first 6 months: S.C. surging economy &amp; jobsborder &amp; military securityISIS &amp; MS-13 etc.,08-07-2017 01:18:08,23061,95347,false,894367017054208001
Twitter for iPhone,RT @IvankaTrump: The Administration is committed to supporting military spouses in the workforce. Thanks Kim for sharing your story! https:…,08-06-2017 22:43:29,10769,0,true,894328101949374465
Twitter for iPhone,MAKE AMERICA GREAT AGAIN! https://t.co/g4ELhh9joH,08-06-2017 13:15:41,34426,113900,false,894185208924262401
Twitter for iPhone,United Nations Resolution is the single largest economic sanctions package ever on North Korea. Over one billion dollars in cost to N.K.,08-05-2017 23:14:18,18347,83987,false,893973466508079104
Twitter for iPhone,Thank you Nicole! https://t.co/KlWN05uFOx,08-05-2017 23:01:05,10528,52192,false,893970139565129730
Twitter for iPhone,After many years of LEAKS going on in Washington it is great to see the A.G. taking action! For National Security the tougher the better!,08-05-2017 22:58:17,22371,103975,false,893969438139191296
Twitter for iPhone,The United Nations Security Council just voted 15-0 to sanction North Korea. China and Russia voted with us. Very big financial impact!,08-05-2017 22:44:34,25763,110129,false,893965986566733824
Twitter for iPhone,Working in Bedminster N.J. as long planned construction is being done at the White House. This is not a vacation - meetings and calls!,08-05-2017 22:36:51,19955,87982,false,893964041630212098
Twitter for iPhone,RT @RightlyNews: "What's a high priced Clinton attorney doing representing a low level IT staffer for the Democrats?" -@jessebwatters on t…,08-05-2017 22:18:56,17977,0,true,893959535425146881
Twitter for iPhone,"Under Trump gains against #ISIS have dramatically accelerated"https://t.co/jNtOTh0moL,08-05-2017 22:12:26,14759,63757,false,893957896190533632
Media Studio,Prosperity is coming back to our shores because we are putting America WORKERS and FAMILIES first. #AmericaFirst🇺🇸 https://t.co/4kTc6Om308,08-05-2017 16:00:59,24010,92077,false,893864420539068417
Twitter for iPhone,RT @FoxNews: More than 1 million jobs added since @POTUS took office. https://t.co/ZVsC9oi9Ds https://t.co/NNL1FwNMLU,08-05-2017 11:12:08,11178,0,true,893791726896381952
Twitter for iPhone,RT @IvankaTrump: Since @realDonaldTrump inauguration over 1 million net new jobs have been created in the American economy! #MAGA,08-04-2017 23:30:27,19731,0,true,893615145053716480
Twitter for iPhone,RT @dcexaminer: Emails show Washington Post New York Times reporters unenthusiastic about covering Clinton-Lynch meeting https://t.co/PKSL…,08-04-2017 23:27:36,10696,0,true,893614425067839488
Media Studio,Great work being done by @FEMA @DHSgov w/state &amp; local leaders to prepare for hurricane season. Preparedness is an investment in our future! https://t.co/e4rbchY3zM,08-04-2017 21:38:39,10103,49730,false,893587008312016896
Twitter for iPhone,No matter the mission the brave men &amp; women of our @USCG proudly answer the call to serve 24/7/365. THANK YOU and HAPPY BIRTHDAY! #CG227🇺🇸 https://t.co/GY555t0vzN,08-04-2017 15:48:28,14202,63653,false,893498883090907137
Twitter for iPhone,RT @paultdove: @FoxBusiness Republican Senators who are opposing the President look at the great economic news: Americans Are Noticing!,08-04-2017 13:21:00,9463,0,true,893461771813564416
Twitter for iPhone,RT @Bet22325450ste: @FoxBusiness @foxandfriends Come on America. Get on the Trump Train. The winners already have boarded! The losers are w…,08-04-2017 13:20:21,9648,0,true,893461607275270144
Twitter for iPhone,RT @FoxBusiness: #BreakingNews: U.S. employers added 209000 jobs in July unemployment rate down to 4.3% #JobsReport https://t.co/mWaTLMg1…,08-04-2017 13:18:59,12591,0,true,893461264474804224
Twitter for iPhone,RT @foxandfriends: .@JudgeJeanine: There will be an uproar in this country if they end up with an indictment against a Trump family member…,08-04-2017 13:18:38,12310,0,true,893461175278718976
Twitter for iPhone,RT @RealJamesWoods: I've never witnessed such hatred for a man who is willing to work for free to make his beloved country a better place.…,08-04-2017 13:18:21,56353,0,true,893461105552609280
Twitter for iPhone,Excellent Jobs Numbers just released - and I have only just begun. Many job stifling regulations continue to fall. Movement back to USA!,08-04-2017 12:45:50,19333,90292,false,893452922427715584
Twitter for iPhone,West Virginia was incredible last night. Crowds and enthusiasm were beyond GDP at 3% wow!Dem Governor became a Republican last night.,08-04-2017 10:35:31,17395,84848,false,893420123641479168
Twitter for iPhone,RT @Team_Trump45: @realDonaldTrump We won. Move on. https://t.co/YnUKMoyegB,08-04-2017 10:29:11,12222,0,true,893418532809179136
Twitter for iPhone,Consumer confidence is at a 16 year high....and for good reason. Much more regulation "busting" to come. Working hard on tax cuts &amp; reform!,08-04-2017 10:26:16,14948,75633,false,893417795614121985
Twitter for iPhone,....and don't forget that Foxconn will be spending up to 10 billion dollars on a top of the line plant/plants in Wisconsin.,08-04-2017 10:21:34,11235,60261,false,893416615504748544
Twitter for iPhone,Toyota &amp; Mazda to build a new $1.6B plant here in the U.S.A. and create 4K new American jobs. A great investment in American manufacturing!,08-04-2017 10:02:24,26142,117780,false,893411790868160514
Twitter for iPhone,Thank you West Virginia! All across the country Americans of every kind are coming together w/one simple goal: to MAKE AMERICA GREAT AGAIN! https://t.co/thRh7htVbH,08-04-2017 04:19:31,15828,68517,false,893325503020642305
Twitter for iPhone,Just arrived in West Virginia for a MAKE AMERICA GREAT AGAIN rally in Huntington at 7:00pmE. Massive crowd expected - tune in! #MAGA🇺🇸,08-03-2017 22:52:16,10787,64611,false,893243147580473344
Media Studio,Our GREAT VETERANS can now connect w/ their VA healthcare team from anywhere using #VAVideoConnect - available at: https://t.co/WFFHLWn8nF. https://t.co/Dmq4htSps9,08-03-2017 19:07:40,11806,48821,false,893186623193718784
Media Studio,Today I  announced another historic breakthrough for the VA. We are working tirelessly to keep our promises to our GREAT VETERANS! #USA https://t.co/LexSINeM1J,08-03-2017 18:03:33,16273,70079,false,893170489820151808
Media Studio,See you tonight Huntington West Virginia!#MakeAmericaGreatAgain🇺🇸Tickets: https://t.co/ERU0xUWdCr https://t.co/obtDsdV94t,08-03-2017 16:04:10,9524,44234,false,893140445294940160
Twitter for iPhone,Our relationship with Russia is at an all-time &amp; very dangerous  low. You can thank Congress the same people that can't even give us HCare!,08-03-2017 12:18:49,29173,92727,false,893083735633129472
Twitter for iPhone,I am continuing to get rid of costly and unnecessary regulations. Much work left to do but effect will be great! Business &amp; jobs will grow.,08-03-2017 12:12:21,19770,101225,false,893082107081244672
Twitter for iPhone,Business is looking better than ever with business enthusiasm at record levels. Stock Market at an all-time high. That doesn't just happen!,08-03-2017 12:08:54,16533,82679,false,893081237082001409
Twitter for iPhone,RT @JacobAWohl: @realDonaldTrump The #MAGA great again movement is WINNING and the left-wing media can't stand it!,08-03-2017 12:05:07,7271,0,true,893080287755849729
Twitter for iPhone,RT @foxandfriends: Insurers seeking huge premium hikes on ObamaCare plans https://t.co/YrUwvMKlyb,08-03-2017 12:00:05,6638,0,true,893079018605621248
Twitter for iPhone,I love the White House one of the most beautiful buildings (homes) I have ever seen. But Fake News said I called it a dump - TOTALLY UNTRUE,08-03-2017 01:29:46,32924,137752,false,892920397162848257
Media Studio,I campaigned on creating a merit-based immigration system that protects U.S. workers &amp; taxpayers. Watch: https://t.co/lv3ScSKnF6 #RAISEAct https://t.co/zCFK5OfYnB,08-02-2017 18:29:04,20342,78586,false,892814520942460928
